id,title,audio_path,genre,lyrics
2855118,Murder,data/audio/Murder (feat. 21 Savage) (Remix) [nePLDsfgqm0].wav,rap,"[Intro]
Nigga play he gon' get his head bust
You know how we comin'
Young Boy

[Chorus]
Nigga play he gon' get his head bust
You know how we comin'
Strapped like the Navy Seals
Promise you don't want it
This for them bitch ass niggas that be speaking on me
Rob who? you got me fucked up
You ain't taking nuthin'
Nigga it's gon' be a murda
Play with that money
Nigga it's gon' be a murda
Come run up on me
Nigga it's gon' be a murda
Burn you and yo homie
Nigga it's gon' be a murda
Thinkin' that I'm stuntin'
It's gon' be a murda
[Verse 1]
Gon' be a murda if you thinkin' 'bout takin' some from me
Talk about your body but I bet you ain't gon' play with me
Try me if you wanna I stay with that burner on me (Whatchu doin'?)
I can't let you get a rip off me
Nigga must think I'm a ho or some
I don't know who the fuck he must take me for
That shit that you talking ain't fearing us
Fuck how you come you ain't seein' us
Say we beefin' and no catching me, wet him up
Nigga tell me pull up and I'm pullin' up
Up let it bang we ain't sparing none
Caught him up in the bottom and he ran from me
Ho ass niggas stay in yo lane
You niggas be playin' we ain't playing games
When I'm up in the club bitch I'm with the gang
You can catch us turnin' up for Dave
So you know we flexin' with them bands
Whole lotta more up in my pants
Try to take it all you hear is bang
Try to take it all you hear is bang

[Chorus]
Nigga play he gon' get his head bust
You know how we comin'
Strapped like the Navy Seals
Promise you don't want it
This for them bitch ass niggas that be speaking on me
Rob who? you got me fucked up
You ain't taking nuthin'
Nigga it's gon' be a murda
Play with that money
Nigga it's gon' be a murda
Come run up on me
Nigga it's gon' be a murda
Burn you and yo homie
Nigga it's gon' be a murda
Thinkin' that I'm stuntin'
It's gon' be a murda
[Verse 2]
Pants sagging from the .38
Bitch I trap on the corner where Deno stay
And you know we strapped up if a nigga play
Off side of the club got them 12 gauges
On scene I'ma shoot
Think I'm stunting nigga play with me
On Lil Dave ain't no ho in me (Fuck you mean ain't no hoe in me?)
NBA Youngboy, thousand shots come behind me
In the nawf where you find me, on Chippewa bitch I'm in the streets
NBA Youngboy, thousand shots come behind me
In the nawf where you find me, on Chippewa bitch I'm in the streets

[Chorus]
Nigga play he gon' get his head bust
You know how we comin'
Strapped like the Navy Seals
Promise you don't want it
This for them bitch ass niggas that be speaking on me
Rob who? you got me fucked up
You ain't taking nuthin'
Nigga it's gon' be a murda
Play with that money
Nigga it's gon' be a murda
Come run up on me
Nigga it's gon' be a murda
Burn you and yo homie
Nigga it's gon' be a murda
Thinkin' that I'm stuntin'
It's gon' be a murda"
4232,Waiting for the End,data/audio/Waiting for the End [8NZ_24fU5nQ].wav,rap,"[Intro: Mike Shinoda]
Yeah, yo
This is not the end, this is not the beginning
Just a voice like a riot rocking every revision
But you listen to the tone and the violent rhythm
And though the words sound steady, something empty's within them
We say yeah, with fists flying up in the air
Like we're holding onto something that's invisible there
'Cause we're living at the mercy of the pain and the fear
Until we dead it, forget it, let it all disappear
Yeah

[Verse 1: Chester Bennington]
Waiting for the end to come
Wishing I had strength to stand
This is not what I had planned
It's out of my control

[Verse 2: Chester Bennington]
Flying at the speed of light
Thoughts were spinning in my head
So many things were left unsaid
It's hard to let you go
[Chorus: Chester Bennington]
I know what it takes to move on
I know how it feels to lie
All I want to do is trade this life for something new
Holding on to what I haven't got

[Verse 3: Chester Bennington]
Sitting in an empty room
Trying to forget the past
This was never meant to last
I wish it wasn't so

[Chorus: Chester Bennington]
I know what it takes to move on
I know how it feels to lie
All I want to do is trade this life for something new
Holding on to what I haven't got

[Bridge: Mike Shinoda]
Yeah, yeah
What was left when that fire was gone?
I thought it felt right, but that right was wrong
All caught up in the eye of the storm
And trying to figure out what it's like moving on
And I don't even know what kind of things I said
My mouth kept moving and my mind went dead
So, I'm picking up the pieces now, where to begin
The hardest part of ending is starting again
[Outro: (Chester Bennington) Mike Shinoda]
(All I want to do is trade this life for something new
Holding on to what I haven't got)

This is not the end, this is not the beginning
Just a voice like a riot, rocking every revision
(I'm holding on to what I haven't got)
But you listen to the tone and the violent rhythm
Though the words sound steady
Something empty's within them
We say yeah, with fists flying up in the air
Like we're holding onto something that's invisible there
(Holding on to what I haven't got)
'Cause we're living at the mercy of the pain and the fear
Until we get it, forget it, let it all disappear"
96,To Live and Die in L.A.,data/audio/To Live & Die In L.A. [9S96qfXKKRY].wav,rap,"[Intro]
“Street Science, you’re on the air. What do you feel when you hear a record like 2Pac’s new one?”
“I love 2Pac’s new record.”
“Right, but don’t you feel like that creates tension between East and West? I mean, he’s talking about killing people, ‘I had sex with your wife’ — and not in those words. But he’s talking about, ‘I wanna see you deceased’…""

[Intro: 2Pac]
I love L.A
No Doubt
To live and die in L.A. (California)
No matter what you say about Los Angeles
It's still the only place for me
It never rains in Southern California

[Verse 1: 2Pac]
To live and die in L.A
Where everyday we try to fatten our pockets
Us niggas hustle for the cash, so it's hard to knock it
Everybody got they own thing, currency chasin'
Worldwide through the hard times, worrying faces
Shed tears as we bury niggas close to heart
What was a friend, now a ghost in the dark
Cold part about it, nigga got smoked by a fiend
Tryin' to floss on him, blind to a broken man's dream
A hard lesson, court cases keep me guessin'
Plea bargain ain't an option now, so I'm stressin'
Cost me more to be free than a life in the pen'
Makin' money off of cuss words, writin' again
Learn how to think ahead, so I fight with my pen
Late night down sunset, likin' the sin
What's the worst they can do to a nigga?
Got me lost in Hell, to live and die in L.A. on bail
[Chorus: Val Young & 2Pac]
My angel sing
To live and die in L.A., it's the place to be
And the angels go
You've got to be there to know it
When everybody wanna see
To live and die in L.A
To live and die in L.A., it's the place to be
You've got to be there to know it
When everybody wanna see

[Verse 2: 2Pac]
It's the city of angels and constant danger
South Central L.A. can't get no stranger
Full of drama like a soap opera
On the curb watchin' the ghetto bird helicopters
I observe so many niggas gettin' three strikes, tossed in jail
I swear, the pen' right across from hell
I can't cry, ‘cause it's on now
I'm just a nigga on his own now
Livin' life thug style, so I can't smile
Writing to my peoples when they ask for pictures
Thinkin' Cali just fun and bitches
Better learn about the dress code, B's and C's
All them other niggas copycats, these is G's
I love Cali like I love women
‘Cause every nigga in L.A. got a little bit of thug in 'em
We might fight amongst each other
But I promise you this: we'll burn this bitch down, get us pissed
To live and die in L.A
[Chorus: Val Young & 2Pac]
To live and die in L.A., it's the place to be
Let my angels sing
You've got to be there to know it
When everybody wanna see
And my angels go
To live and die in L.A., it's the place to be
To live and die in L.A
You've got to be there to know it
When everybody wanna see

[Verse 3: 2Pac]
It wouldn't be L.A. without Mexicans
Black love, Brown Pride in the sets again
Pete Wilson tryin' to see us all broke
I'm on some bullshit out for everything they owe
Remember KDAY? Weekends, Crenshaw, MLK?
Automatics rang free, niggas lost they way
Gang signs being shown, nigga, love yo' hood
But recognize and it's all good
Where the weed at? Niggas gettin' shermed out
Snoop Dogg in this mufucka permed out
M.O.B., Big Suge in the Lo-Lo, bounce and turn
Dogg Pound in the Lex with a ounce to burn
Got them Watts niggas with me, O.F.T.B
They got some hash, took the stash, left the rest for me
Neckbone, Tre, Heron, Buntry too
Big Rock got knocked, but this one's for you
I hit the studio and drop a jewel, hopin' it pay
Gettin' high, watchin' time fly; to live and die in L.A
[Chorus: Val Young & 2Pac]
To live and die in L.A., it's the place to be
Let my angel sing
You've got to be there to know it
When everybody wanna see
And my angels go
To live and die in L.A., it's the place to be
To live and die in L.A
You've got to be there to know it
When everybody wanna see
Let my angel sing

[Outro: 2Pac]
This go out for 92.3 and 106
All the radio stations that be bumpin' my shit
Makin' my shit sells quadruple quintuple platinum
(To live and die in L.A., mhmmm)
This go out to all the magazines that support a nigga
All the real motherfuckers
(To live and die in L.A., mhmmm)
All the stores, the mom and pop spots
A&R people, all y'all mothafuckers
(To live and die in L.A., mhmmm)
L.A., ""California Love"" part mothafuckin' two
Without gay ass Dre
(To live and die in L.A., mhmmm)
(To live and die in L.A., mhmmm)"
61019,HoustAtlantaVegas Remix,data/audio/Houstatlantavegas [O1Mx637LBYk].wav,rap,"[Intro]
JoJo
I know, I know, I know
I know, I know, I know, I know
Ooh, ooh, ooh

[Verse 1: Jojo]
Hey there, pretty girl
You don't look like yourself anymore, but
I know you couldn't stop it
Everyone's watching
Laid out on the bathroom floor
With your clothes on the door
You've been hurt so many times before
Girl, you gotta leave

[Chorus: Jojo, Drake, Jojo and Drake]
She woke up in
Houstatlantavegas, Houstatlantavegas
Houstatlantavegas, Houstatlanta
She just stuck in
Houstatlantavegas, Houstatlantavegas
Houstatlantavegas, Houstatlantavegas
And she dance, to the song
And she dance to the song, and it go:
""Hey, now now watch her go down""
Oh
[Verse 2: Jojo]
She wears the world on her shoulders
No one else could really understand, she
Said she's better explaining intoxicated
But that's when all the chips fall down
And there's nobody around to
Catch her when she hits the ground
It's happening again

[Chorus: Jojo, Drake, Jojo and Drake]
She woke up in
Houstatlantavegas, Houstatlantavegas
Houstatlantavegas, Houstatlanta
She just stuck in
Houstatlantavegas, Houstatlantavegas
Houstatlantavegas, Houstatlantavegas
And she dance, to the song
And she dance to the song, and it go:
""Hey, now now watch her go down""
Oh

[Outro]
I know, I know, I know, I know
I know, I know, I know
You're like
I know, I know, I know, I know
I know, I know, I know
You're like
I know, I know, I know, I know
I know, I know, I know
You're like
I know, I know, I know, I know
I know, I know, I know
You're like"
2468012,Meantime,data/audio/Who U Testin [zcHiclgdGQo].wav,rap,"[Pre-Hook:]
Off-white jeans, off-white bitch
Green, yellow, white beans and very rare fit


Part time DJ, part time plug
DJ Rennessy boomin 24 / 7

[Hook:]
When that phone get to ringing
When my line get to blinging
When that bitch get to singing
Never caught slipping
I always been pimping
Since the very beginning
That cup fifrom NASAesse that pint from space
She see the lean in my face
I keep an ace in my sleeve
I'm still tryna change up my ways
But in the meantime what's up with that face?
In the meantime what's up with them plays?
In the meantime what's up with them hoes?
In the meantime what's up with that hating?
You think that shit is amazing, I think this shit is amazing
I'm counting up cash and my blessings
I do it with no hesitation
[Verse 1:]
I don't need no favor, only flex on my haters
She say I flex up all the time, well I got a lot of haters
I don't work no job, but I always keep this bitch waiting
She my waiter, purple dress and yellow bitch, she like a Laker
She like liquor, but I ain't never need no chaser
I be banging with chasers cause a nigga paper chasing
All the niggas cold-blooded, all my niggas alligators
Get a lawsuit with a lawsuit, cause I got that wrist tailored

[Pre-Hook:]
Off-white jeans, off-white bitch
Green, yellow, white beans and very rare fit

[Hook:]
When that phone get to ringing
When my line get to blinging
When that bitch get to singing
Never caught slipping
I always been pimping
Since the very beginning
That cup finesse, that pint from space
She see the lean in my face
I keep an ace in my sleeve
I'm still tryna change up my ways
But in the meantime what's up with that face?
In the meantime what's up with them plays?
In the meantime what's up with them hoes?
In the meantime what's up with that haze?
You think that shit is amazing, I think this shit is amazing
I'm counting up cash and my blessings
I do it with no hesitation
[Verse 2:]
I'm fucking that bitch for her modesty
She fucking me, for my honestly
But honestly honestly honestly
I do not like [?]
All of these bitches on top of me
All of this money on top of me
I was just stacking up bread in the shed
Next thing you know, a monopoly
All of my niggas isosceles
All of these bitches like broccoli
Tryna get my for my green
I don't like [?]
All of my niggas is joogin me
All of these niggas is joogin us
All of the shit that I got with us
[?]
Uh, the feds they tryna bust
I know that lil bitch she tryna bust
These niggas they tryna raid
These niggas don't fuck with us
Ooh, Ooh, it's the truth
Nigga I was smoking good boof
Even when I was locked up
Aye, I'm just telling the truth
All of this shit that I do
I do it, I do it, I do
All of this shit that I do
I do it, I do it, I do
[Hook:]
When that phone get to ringing
When my line get to blinging
When that bitch get to singing
Never caught slipping
I always been pimping
Since the very beginning
That cup finesse, that pint from space
She see the lean in my face
I keep an ace in my sleeve
I'm still tryna change up my ways
But in the meantime what's up with that face?
In the meantime what's up with them plays?
In the meantime what's up with them hoes?
In the meantime what's up with that haze?
You think that shit is amazing, I think this shit is amazing
I'm counting up cash and my blessings
I do it with no hesitation

(We been trapping, bitch.)"
49498,Blowin Swishers,data/audio/Blowin' Swishers Pt. 2 [e9mdfHpUMxA].wav,rap,"[Verse 1]
Yeeaah , Uh
Come in where I wanna
Eyes wide shut, clothes reek of marijuana
It's stuffy up in here, got it looking like a sauna
Smoking kills, Terminator, you can call it Sarah Conner
Got you coughing, like you got a cold nigga

[Hook]
Fuck you doin? Blowin swishers

[Verse 2]
Man and I'm high as hell
Yeah my life is like a movie hope you got a still
I'm ill mufucka, I don't need a meal
But my pockets got the munchies and feed em well
Why your money lookin like it's on the diet pill?
I can eyeball that, I ain't gotta scale
Split it down, dump it nigga

[Hook]
[Verse 3]
And I'm tryna smoke with all of y'all
Rolling papers, man I feel like a ball hog
I can't pass that the way I hit
That's only one round, Mike Tyson
Ain't no papers in my house, I don't write shit
But your bitch is prolly here on a nightshift
Baby stop by the store, but I don't need liquor

[Hook]

[Verse 4]
Cause I'mma get you high tonight
Once you learn how to roll, it's a riding bike
Said I'm over niggas heads on Cloud 9
Fuck what you got, my nigga smell mine
This ain't a art gallery, why everybody starin'?
Got a house full of bunnies where the fuck is Anna Faris?
I'm in the cut, you can keep your Rizla's

[Hook]

[Verse 5]
And I don't wanna hear that it tastes good
One hit of this, you feel it and your face good
We cookin baby you can meet me over here
Got everybodys eyes lookin' medium rare
How I'm comin on the beat is fucking really unfair
See the haters talk shit, but I really don't care
You can all suck a dick and feel it in your throat nigga
[Hook]"
4424,Born to Win,data/audio/Born to Win [sTgcD9b1M10].wav,rap,"Yeah (Yeah)
Papoose (Papoose)
I wanna give a big shoutout to Da Riffs! (Shoutout to Da Riffs!)
Keep producing that fire!
Let's go!

[Hook]
Cause when it all begins
My eyes on the prize so it's on again
I refuse to loose I ain't gon' pretend
I thought I told you I was born to win
Everybody loves a winner!

Victory I choose
Ain't no turning back cause I paid my dues
I tighten up my laces when I tie my shoes
Born to win, I refuse to lose
Everybody loves a winner!

[Verse 1]
My adrenaline rushing through my veins
Next stop is victory, it's rushing like a train
I'm determined to win, cause there's nothing like the pain of defeat
I refuse to remain incomplete
Gotta lot of stamina cause I train for some weeks
Got my strength from the vitamins and the grains that I eat
All obstacles overcame, I'm unique
I started from the bottom, see I came from beneath
The sky's the limit so I'mma raise to my peak
Winning is everything, let me explain what I think
Practice makes perfect, so when working I dont relax
I practice a lot, therefore I'm perfect and that's a fact
Been through some hard times while the burner was on my back
It was rough, but I was determined so I adapt
Gettin what I'm deserving, holla back
Game over you lost like a person with outta map
[Hook]

[Verse 2]
My competition said I wasn't ready to face him
My teammates said 'I think we need to replace him'
All the haters used to say 'Boo we hate him'
I wanna thank y'all for the inspiration
Waited a long time for my time I'm anxious
Something like a doctor, cause I got patience
May the best man win, the worst man lose
Last man no choice, the first man choose
I was born as a leader, that's what I gotta be
I don't follow rules, I let the rules follow me
I'mma focus man on the lose, animal out the cage
An ambitious and vicious champion with a rage
What's the difference between a champion and a challenger?
A champion already conquered his caliber
You trying to become, a champion became
I got more wins then a hurricane

[Hook]

[Verse 3]
That's why I eat finer foods
Complete wiser moves, I'mma retire you
No remorse for these tired dudes
Let's celebrate the victory, I won like three minus two
Its only what you make it thats what we gotta remember
But deep down inside everybodies a winner
You gotta work hard January 'til December
Finish what you start and you can be a contender
Watch the man in the mirror, look into your inner
Self, maintian health and never be a quitter
Gotta shine like the sun, flow like the river
You see a chance to win then take it like a picture
I ain't tryna preach to you don't feel bitter
I'm just tryna tell you what it take to be a winner
He's a champion cause it's impossible to stop him
Victory is a option
[Hook]"
699731,DIFF3R3NC3,data/audio/Cold Heart (PNAU Remix) [e-S1k9-soT4].wav,rap,"Ayyy come and fuck with me, fuck with me
They don't know about me, shawty they don't know about me
I got 10 missed calls on my iPhone, messages asking when I'm comin' home
I don't really know, I'm just tryin' to go, shawty don't you know that I'm a rolling stone
10 missed calls on my iPhone, messages asking when I'm comin' home
I don't really know, I'm just tryin' to go, shawty don't you know that I'm a rolling stone
They say I'm acting different, but the money make a difference
No new friends, but I'm tryin' to cop a new 'benz
10 missed calls on my iPhone, messages asking when I'm comin' home
I don't really know, I'm just tryin' to go, shawty don't you know that I'm a rolling stone"
97378,Never Pay,data/audio/2012 Summer [qFlD2uldq8w].wav,rap,"[Intro: Briggs Casso & Lucki Eck$]
Man this for them taxing ass niggas....
You know we can't never pay
Outsiders Clique...
What (4x)

[Hook: Lucki Eck$]
Boy I can't never pay
Nah I can't never pay
You got a ounce of C?
I still could never pay
I don't care if it's cheap
Boy I can never pay
Boy I could never pay
Nah I can't never pay...

[Verse 1: Lucki Eck$]
Nah that ain't yours it's mine
Get back before I take yo' spine
Keep scripts so I can't make them lines
Bless up to whoever buy
They paid, oh well
Why would I?
I take and make
Better copyright
I shake and bake
And make the stakes
I just to break it off my time
We don't want problems
But all you stains be algebra
They say we end it all
Out$iders the Mayan Calendar
So boy just give it all like Christmas season
Check that calendar
Or that spice and a fire different seasons
Up in yo' pan lil boy
[Hook: Lucki Eck$]
Nah I could never
Nah, boy I could never pay
Nah I could never
Nah, boy I could never pay
Yeah you's a fucking...
Yeah yeah, you's a fucking stain
You's a fucking stain
Boy, you's a fucking stain...

[Verse 2: Briggs Casso]
We can't never pay
Hit a stain then seperate
Hit a steamer, car taker
Partaker, Darth Vader
Masked up, ask us
Free money can't pass up
See yo' prices NASA
Turn you into Casper
I been on that paper chase
Probably work with Michael Scott
Yes I shop with trappers too
Only if yo' prices drop
Boy my heartbeat icy hot
Team so ruthless, that green star
Flipping Ninja Turtles
Go mutant"
3004920,Gave Her Soul Away,data/audio/Teenage Fever [e8HtwsnuTIw].wav,rap,"[Intro: Trippie Redd]
Ayy
14, 14 baby
Woah 14, 14 baby
Nikko Bunkin in the trap, yeah
Yeah, ayy

[Chorus: Trippie Redd & Lil Wop]
Ooh, I fucked her and gave her away
Yeah, I don't need that bitch anyway
Ooh, I fucked her and gave her away
Yeah
I don't need your love no more
I don't need this shit no more
I don't need that bitch no more (Ayy, ayy)
She can't ride on this dick no more, yeah (Ayy, ayy, ayy, ayy)

[Verse 1: Lil Wop]
Ayy, I don't need that bitch, ayy
Ayy, got a hundred hoes on my dick, ayy
Ayy, got a hundred rounds in my stick, ayy
Ayy, any pussy nigga can get hit
Big bank, no can't fold, it's the Wopster
I just took yo bitch to eat at Benihana's
Ayy, I just fucked yo baby momma
And I'm in it, I ain't even use a condom
Dirty that bitch look like anaconda
Trapping nigga coming for yo momma
I don't want that bitch she a goner
Beat that pussy up she got trauma
[Chorus: Trippie Redd]
Ooh, I fucked her and gave her away
Yeah, I ain't need that bitch anyway
Ooh, I fucked her and gave her away
Yeah
I don't need your love no more
I don't need this shit no more
I don't need that bitch no more
She can't ride on this dick no more, yeah

[Verse 2: Jerome Milly & Trippie Redd]
Been through this millions of times
I send it through then disguise
Goyard, hope someone realizes
Polluted with shine
But you was refusing to climb
Up for blessings, saw potential
More credential, hard to vent with
Of regret and love is tense
And now they have a horrible lesson
Fuck these hoes, man, they all finessing (Ayy, ayy)
All finessing
Fuck these hoes, man, they all finessing (Yeah, yeah)
Money will lose me in time
My new bitch so cute and she fine (Yeah, yeah)
I put her in Louis Vuitton
Bought her a coupe, it's a ride
Hop on that [?], it's a dub
We ain't fuckin' new to grind
[Chorus: Trippie Redd]
Ooh, I fucked her and gave her away
Yeah, I ain't need that bitch anyway
Ooh, I fucked her and gave her away
Yeah
I don't need your love no more
I don't need this shit no more
I don't need that bitch no more
She can't ride on this dick no more, yeah

[Outro: Trippie Redd]
Oh yeah
Baby, yeah, yeah-ayy
Real, real, real, real, real, real
Two fucks, two fucks, two fucks I ain't giving, yeah
Too much, too much, too much I've been sipping
Oh, I've been living my life
I've been living my life
Ayy, don't need you in my life, don't need you in my life
(Nikko Bunkin in the trap, yeah)
Haha
Yeah"
14478,Fallen Angel,data/audio/Fallen Angel [HB9JGUFEF9I].wav,rap,"[Reporter]
And he faces the death penalty
His attorneys say they can't comment on the defense before the trial
Which is perhaps a year away
But then they with undoubtable ask the jury to consider the boy behind the man
Retarded, reclusive, and victimized
Before they make their final decision for life, or for death

[Man]
Give him the death penalty
And call me when they're ready cuz I will be there

[Chorus]
I'm a fallen angel, from the skies I've fallen
All the sins that I've commited so that I could be balling
Making feria so that my status be known
All the broads in the ghetto want to take me home
I'm a fallen angel, from the skies I've fallen
I came out the joint and the drogas were calling
Making feria so I could buy more guns
Lord please forgive me for the damage I've done
In a black Monte Carlo from Bristal to the Canyon
Tu sabes, I got this lowride dragging
All through the calles, the barrio's getting deeper
Conejo rolls tough, automatic street sweeper
Sound system, the motherfucker bumps
Ese hit switches on hydraulic pumps
You better duck, everyone spits metal
Ese fire back, you get hit primero
Bald head and ganga tacas all across my body
Little homey, big homey get shot at the party
They never had a chance, they were dead on arrival
My jefa always tells me that I'm living suicidal
Fuck that, I gotta get my issue
Rock bottom to the top, fuck a snitch and the cops
Low and slow, it gets critical
Cuz vatos that wanna rob me wanna die, let's go

[Chorus]

Twenty inch rims on this grey GMC
Got a bad ass bitch trying to get at me
Cuz I told her I would fuck her at the homeboy's volo
In an evil six three, homey hit that corner
Keep an eye out, make sure it ain't funny
Youngster on the Schwin said these vatos were coming
So I grab the signal forty, my Smith and Wessum
Some high powered shit for the street these days
Sabor a mi is what she came for
Cuz mija wanted pedo with this fucking jugador
I did my jale on a stormy night
On a Thursday night when I flew in from Texas
I shot to the pad in a poor white glass house
Got a page from some broads saying ""Conejo, what's up?""
I taxed the frame till I made her cum
Now every single weekend wants to fuck after the club
[Chorus]

There ain't no grave that holds my body down
So as long as I live I'll keep coming back like Jason
Chasing, the motherfucking dragon
Slaming, '64s and broads
Everybody got his own way, I got my own
Bitch ass vatos break in the panic zone
I thought that I told ya that I'm a soldier
Eternilty I'm locked, you get beat with a lock
And it's a fierce fucking battle that you await
And you can't penetrate the fucking gates
Elimination, ese beyond the street
Beyond the mystique of my fatal tecnique
And as I walk through the valley of the shadow of death
I will fear no evil, put a bullet through his chest
Understand me, I'm an angel that's fallen
Dope dealing killers is what we're all becoming

[Chorus]"
132118,Never Be Lonely,data/audio/Never Be Lonely (feat. Amber Riley) [jKvsN5MCABA].wav,rap,"[Verse 1: Eric Bellinger]
There you go again, complaining
You claiming that I'm outta line
There you go again, you say I'm spending
All my money, but not my time

[Pre Chorus: Eric Bellinger]
Didn't I say, ""I'll be back tomorrow""?
Didn't I say, ""I ain't seen your call""?
Didn't I baby? Didn't I, didn't I?
Didn't I say, ""I would make it up""?
Didn't I say, ""I would fuck it up"", girl?
You know I did, what you talking 'bout?

[Chorus: Amber Riley & Eric Bellinger]
I get so lonely (Girl, you tripping)
Can't wait for you to come and hold me
You are the one that made me feel like this
I should never be lonely
How could you get so lonely, girl?
When you know I'm doing it for you?
You are the one, thought I lived inside your heart
You should never be lonely
[Verse 2: Amber Riley]
You say I never should be lonely
And that I'm your one and only
But the only time you ever see me come around
Is when I'm yelling, fussing, screaming, oh, I'm wilding out

[Pre Chorus: Eric Bellinger & Amber Riley]
Didn't I say, ""I'll be back tomorrow""?
Didn't I say, ""I ain't seen your call""?
Didn't I baby? Didn't I, didn't I? (I don't recall)
Didn't I say, ""I would make it up""?
Didn't I say, ""I would fuck it up"", girl?
You know I did, what you talking 'bout?

[Chorus: Amber Riley & Eric Bellinger]
I get so lonely (Girl, you tripping)
Can't wait for you to come and hold me
You are the one that made me feel like this
I should never be lonely
How could you get so lonely, girl?
When you know I'm doing it for you?
You are the one, thought I lived inside your heart
You should never be lonely

[Outro: Eric Bellinger & Amber Riley]
Oh, oh why?
Oh, oh why?
Oh why? I don't want no one but you
Oh, oh
I should never be lonely
I don't wanna be lonely, so girl, you'll never be lonely, no
Oh"
4,Forgive Me Father,data/audio/Forgive Me Father [GXU5_KnQZJY].wav,rap,"Maybe cause I'm eatin
And these bastards fiend for they grub
I carry pumps like I serve gasoline to these scrubs
Have you seen my Aston leanin on dubs
And they can't afford chrome so they puttin Vaseline on they hubs
I'm lookin for a girl with a ass like Trina to rub
Take home and let her watch the plasma screen in the tub
These niggas hate I move as smooth as castor cream in the club
And dont pass my green or my bub
But I'm a fly nigga that don't do much to pull her and dick her
Everyday I'm poppin a tag and pullin a sticker
Everyday I'm switchin the tags and pullin up sicker
Every ""K"" I'm loadin the mags with bullets to flicker
And I ain't hesitatin homie I'm pullin it quicker
So you can act tough After a few pulls of some liquor
Gotta pull it on niggas
And they won't be goin nowhere for a while
They might as well pull out a snicker Ye-Ye-Yea

[Hook]
Forgive me father for I have sinned
But look at all this money that I spend
And look at all this jewlery that I'm in
And look at all the places that I've been
And look at all the women in those brims
Look at the blue flames that I'm in
I look at all the bullshit that theres been
And if I had another chance I'd do it again
[Verse 2]
Anywhere the kid move you know the hammers'll be with me
Pokin out the shirt like a Pamela Lee titty
I went on tour brought the samples of D wit me
Came back a month later bought a Lambo for three-fifty
Think I throw you grams if you read with me
Just because you see me on the camera with P. Diddy
Dammit we P-driddy?? Now I got G with me
Along with the third leg that I be rammin in these bitties
I keep the revolver you hope my gun'll jam
But with the scope its gonna blam
The infra put freckles on your face like Opie Cunningham
Thats why I'm watched by the Feds and scoped by Uncle Sam
Dope and hunn-ed (hundred) grams rope and hunn-ed grams
At the same time an artist get to open Summer Jam
Hope you understand or use better sense
These niggas dont want no beef they want lawsuit settlements Nigga!

[Hook]

[Verse 3]
I'm in a waggy when I'm passin by ya
With a baby girl who suck harder than Maggie on a pacifier
What I'm smokin'll have you aggie as your last supplier
When you can smell it through the baggie you know that's some fire
Gettin stressed by these hotties is regular
I got a magazine to press to your body like editors
Test me somebody I'm beggin ya
I got the gatling gun like Jesse The Body in Predator
I'm a hustler I dont sling no rocks to the fiends now
Got dudes who sit on corners like a boxer between rounds
Any other dude who dish rocks want beef
Cause I chop dimes bigger than Chris Rock front teeth
I'm the nigga tearin the walls up in your miss in exchange for a small cup
Of the Cris
And while you at probation fillin a small cup full of piss
I'm in a coupe with a roof that ball up like a fist (Catch up!)"
2433,Found Soul Devil In A New Dress Freestyle,data/audio/Devil In A New Dress [sk3rpYkiHe8].wav,rap,"[Verse]

Most of the family Christian, but most of the homies Muslim
Me and him talking while I'm puffing, so I'm nothing
This is my dream: when I'm a sleep, that's reality
No formalities, back to the essence gradually
I don't trust religion, it's a few people mad at me
See you on the other side where we could build happily
I stay low, but I roll so high
I don't need new friends, 'til some old ones die
I seen a dollar bill could make close friends part
That's why I love Louch and Kiss, those's both my hearts
Brothers from other mothers, other fathers, but same Father
Put the hoodies on, fuck the umbrellas, let it rain on us
We could tell you that the sun gon' shine
But if you in a dark alley, the chrome gun gon' shine
You could see it, even fake jewels shine
That's why the industry niggas'll let the fake dudes sign
I ain't bitter cause the shit is so sweet
I had nightmares of drowning cause my shit is so deep
Probably from the ocean floor, but I'm a fire sign
Yeah I'm on my sad shit, breaking down the ghost of y'all
Space Ghost, Phantom shit, cannon in the cannabis
Gun came from Germany, weed Los Angeles
You ain't gon' eat if you ain't put a hand in this
You ain't on no mob shit if you ain't on no family shit... nigga"
